codigo_ocorrencia,ocorrencia_pais,ocorrencia_cidade,ocorrencia_uf,ocorrencia_classificacao,ocorrencia_longitude,ocorrencia_latitude,ocorrencia_tipo_categoria
86880,BRASIL,NOVA MARINGÁ,MT,ACIDENTE,-57.25750000,-12.25500000,FALHA OU MAU FUNCIONAMENTO DO MOTOR
86879,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.25055556,-22.81000000,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86878,BRASIL,BRASÍLIA,DF,INCIDENTE,-47.91861111,-15.87111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86877,BRASIL,CONFINS,MG,INCIDENTE,-43.97194444,-19.62444444,FALHA OU MAU FUNCIONAMENTO DO MOTOR
86876,BRASIL,GUARULHOS,SP,INCIDENTE,-46.47305556,-23.43555556,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86875,BRASIL,BRASÍLIA,DF,INCIDENTE,-47.91861111,-15.87111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86874,BRASIL,BRASÍLIA,DF,INCIDENTE,-47.91861111,-15.87111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86873,BRASIL,SALVADOR,BA,INCIDENTE,-38.32250000,-12.90861111,CONTATO ANORMAL COM A PISTA |
86872,BRASIL,CURITIBA,PR,INCIDENTE,-49.17611111,-25.53166667,EXCURSÃO DE PISTA
86871,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.25055556,-22.81000000,PERDA DE CONTROLE NO SOLO
86870,BRASIL,SALVADOR,BA,INCIDENTE,-38.32250000,-12.90861111,COLISÃO COM AVE
86869,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.25055556,-22.81000000,COLISÃO COM AVE
86868,BRASIL,RECIFE,PE,INCIDENTE,-34.92277778,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86867,BRASIL,FORTALEZA,CE,INCIDENTE,-38.53222222,-37.75833333,FALHA OU MAU FUNCIONAMENTO DO MOTOR
86866,BRASIL,PONTA GROSSA,PR,ACIDENTE,-50.14388889,-25.18444444,COLISÃO COM AVE
86865,BRASIL,SÃO PAULO,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86863,BRASIL,PANORAMA,SP,INCIDENTE GRAVE,-51.81805556,-21.40277778,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86862,BRASIL,CONFINS,MG,INCIDENTE,-43.97194444,-19.62444444,FALHA OU MAU FUNCIONAMENTO DO MOTOR
86861,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.25055556,-22.81000000,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86860,BRASIL,GUARULHOS,SP,INCIDENTE,-46.47305556,-23.43555556,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86859,BRASIL,BRASÍLIA,DF,INCIDENTE,-47.91861111,-15.87111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86858,BRASIL,SÃO PAULO,SP,INCIDENTE,-46.47305556,-23.43555556,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86857,BRASIL,PORTO ALEGRE,RS,INCIDENTE,-51.17111111,-29.99472222,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86856,BRASIL,MACAÉ,RJ,INCIDENTE,-41.76388889,-22.34277778,FALHA OU MAU FUNCIONAMENTO DO MOTOR
86855,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.25055556,-22.81000000,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86854,BRASIL,VITÓRIA,ES,INCIDENTE,-40.28638889,-20.25805556,INDETERMINADO
86853,BRASIL,PIMENTEIRAS DO OESTE,RO,INCIDENTE,-61.23388903,-13.45944444,FALHA OU MAU FUNCIONAMENTO DO MOTOR
86852,BRASIL,CAMPINAS,SP,INCIDENTE,-47.13444444,-23.00694444,COLISÃO COM AVE
86851,BRASIL,SÃO PAULO,SP,INCIDENTE,-46.65638889,-23.62611111,FALHA OU MAU FUNCIONAMENTO DO MOTOR
86849,BRASIL,SANTO ÂNGELO,RS,INCIDENTE,-54.16833333,-28.28166667,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86848,BRASIL,SÃO PAULO,SP,INCIDENTE,-46.65638889,-23.62611111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86847,BRASIL,GUARULHOS,SP,INCIDENTE,-46.47305556,-23.43555556,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86846,BRASIL,CONFINS,MG,INCIDENTE,-43.97194444,-19.62444444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86845,BRASIL,UBERLÂNDIA,MG,INCIDENTE,-48.22527778,-18.88361111,COLISÃO COM AVE
86844,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.25055556,-22.81000000,COLISÃO COM AVE
86843,BRASIL,PONTES GESTAL,SP,ACIDENTE,-49.77083333,-20.10333333,OPERAÇÕES NO SOLO
86842,BRASIL,FOZ DO IGUAÇU,PR,INCIDENTE,-54.48500000,-25.60027778,COLISÃO COM AVE
86840,BRASIL,FORTALEZA,CE,INCIDENTE,-38.53222222,-37.75833333,FALHA OU MAU FUNCIONAMENTO DO MOTOR
86839,BRASIL,SÃO PAULO,SP,INCIDENTE,-46.63750000,-23.50916667,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86838,BRASIL,CAMPINAS,SP,INCIDENTE,-47.13444444,-23.00694444,CORTANTE DE VENTO / TEMPESTADE
86837,BRASIL,MARÍLIA,SP,INCIDENTE,-49.92638889,-22.19694444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86835,BRASIL,CAMPINAS,SP,INCIDENTE,-47.13444444,-23.00694444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86834,BRASIL,CONFINS,MG,INCIDENTE,-43.97194444,-19.62444444,CORTANTE DE VENTO / TEMPESTADE
86833,BRASIL,CONFINS,MG,INCIDENTE,-43.97194444,-19.62444444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86832,BRASIL,CURITIBA,PR,INCIDENTE,-49.17611111,-25.53166667,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
86831,BRASIL,GOIÂNIA,GO,INCIDENTE GRAVE,-49.34944444,-16.62555556,OPERAÇÕES NO SOLO
86830,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.37000000,-22.98750000,OUTROS
86829,BRASIL,CAMPOS DOS GOYTACAZES,RJ,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86828,BRASIL,BRASÍLIA,DF,INCIDENTE,-47.91861111,-15.87111111,COLISÃO COM AVE
86827,BRASIL,CUIABÁ,MT,INCIDENTE,-56.11750000,-15.65000000,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86826,BRASIL,MACAÉ,RJ,INCIDENTE,-41.76388889,-22.34277778,MANOBRA ABRUPTA
86824,BRASIL,RAUL SOARES,MG,INCIDENTE GRAVE,-42.33638889,-19.91333333,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86823,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.37000000,-22.98750000,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86822,BRASIL,VITÓRIA,ES,INCIDENTE,-40.28638889,-20.25805556,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86745,BRASIL,BRASÍLIA,DF,INCIDENTE,-47.99583333,-16.01055556,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86744,BRASIL,CURITIBA,PR,INCIDENTE,,,COLISÃO COM AVE
86743,BRASIL,RIACHÃO DAS NEVES,BA,INCIDENTE GRAVE,-45.01583333,-11.60722222,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86742,BRASIL,SALVADOR,BA,INCIDENTE,-38.32250000,-12.90861111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86740,BRASIL,CAMPINAS,SP,INCIDENTE,-47.13444444,-23.00694444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86739,BRASIL,SINOP,MT,INCIDENTE,-55.58611111,-11.88500000,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86738,BRASIL,JOINVILLE,SC,INCIDENTE,-48.79777778,-26.22305556,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86737,BRASIL,BELÉM,PA,INCIDENTE,-48.47888889,-13.84722222,FALHA OU MAU FUNCIONAMENTO DO MOTOR
86736,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.25055556,-22.81000000,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86735,BRASIL,NAVEGANTES,SC,INCIDENTE,-48.65083333,-26.87861111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86734,BRASIL,BRASÍLIA,DF,INCIDENTE,-47.91861111,-15.87111111,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
86733,BRASIL,GUARULHOS,SP,INCIDENTE,-43.97194444,-19.62444444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86732,BRASIL,CONFINS,MG,INCIDENTE,-43.97194444,-19.62444444,FALHA OU MAU FUNCIONAMENTO DO MOTOR
86730,BRASIL,BRASÍLIA,DF,INCIDENTE,-47.91861111,-15.87111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86729,BRASIL,RECIFE,PE,INCIDENTE,-34.92277778,,FALHA OU MAU FUNCIONAMENTO DO MOTOR
86728,BRASIL,PORTO SEGURO,BA,INCIDENTE,-39.07777778,-16.43805556,FALHA OU MAU FUNCIONAMENTO DO MOTOR
86727,BRASIL,GUARULHOS,SP,INCIDENTE,-46.47305556,-23.43555556,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86725,BRASIL,SÃO GONÇALO DO AMARANTE,RN,INCIDENTE,-35.36638889,-57.68888889,FALHA OU MAU FUNCIONAMENTO DO MOTOR
86724,BRASIL,CAMPINAS,SP,INCIDENTE,-47.13444444,-23.00694444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86723,BRASIL,SANTO ÂNGELO,RS,INCIDENTE,-54.16833333,-28.28166667,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86721,BRASIL,SÃO PAULO,SP,INCIDENTE,-46.65638889,-23.62611111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86720,BRASIL,GUARULHOS,SP,INCIDENTE,-46.47305556,-23.43555556,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86719,BRASIL,SÃO PAULO,SP,INCIDENTE,-46.65638889,-23.62611111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86718,BRASIL,SALVADOR,BA,INCIDENTE,-38.32250000,-12.90861111,COLISÃO COM AVE
86717,BRASIL,PASSO FUNDO,RS,INCIDENTE,-52.32833333,-28.24416667,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86716,BRASIL,SÃO PAULO,SP,INCIDENTE,-46.65638889,-23.62611111,CORTANTE DE VENTO / TEMPESTADE
86715,BRASIL,UBERLÂNDIA,MG,INCIDENTE,-48.22527778,-18.88361111,CORTANTE DE VENTO / TEMPESTADE
86714,BRASIL,CAMPINAS,SP,INCIDENTE,-47.13444444,-23.00694444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86713,BRASIL,SÃO PAULO,SP,INCIDENTE,-46.65638889,-23.62611111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86712,BRASIL,SÃO PAULO,SP,INCIDENTE,-46.65638889,-23.62611111,CONTATO ANORMAL COM A PISTA |
86711,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.25055556,-22.81000000,CONTATO ANORMAL COM A PISTA |
86710,BRASIL,UBERLÂNDIA,MG,INCIDENTE,-48.22527778,-18.88361111,COLISÃO COM AVE
86709,BRASIL,BRASÍLIA,DF,INCIDENTE,-47.91861111,-15.87111111,COLISÃO COM AVE
86708,BRASIL,BALSAS,MA,ACIDENTE,-46.06388889,-79.30555556,COLISÃO COM AVE
86707,BRASIL,MANAUS,AM,INCIDENTE,-60.02111111,-30.72777778,COLISÃO COM AVE
86706,BRASIL,LUÍS EDUARDO MAGALHÃES,BA,ACIDENTE,-45.77222222,-12.12500000,COLISÃO COM AVE
86705,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.25055556,-22.81000000,COLISÃO COM AVE
86704,BRASIL,FORTALEZA,CE,INCIDENTE,-38.53222222,-37.75833333,COLISÃO COM AVE
86703,BRASIL,CAMPINAS,SP,INCIDENTE,-47.13444444,-23.00694444,COLISÃO COM AVE
86702,BRASIL,SALVADOR,BA,INCIDENTE,,,COLISÃO COM AVE
86700,BRASIL,GUARULHOS,SP,INCIDENTE,-46.47305556,-23.43555556,COLISÃO COM AVE
86699,BRASIL,GUARULHOS,SP,INCIDENTE,-46.47305556,-23.43555556,COLISÃO COM AVE
86698,BRASIL,CONFINS,MG,INCIDENTE,-43.97194444,-19.62444444,COLISÃO COM AVE
86696,BRASIL,MOGI DAS CRUZES,SP,INCIDENTE,,,INDETERMINADO
86692,BRASIL,BERTIOGA,SP,INCIDENTE,-46.09583333,-23.82500000,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86690,BRASIL,PERUÍBE,SP,ACIDENTE,,-24.25333333,EXCURSÃO DE PISTA
86688,BRASIL,NOVA ANDRADINA,MS,ACIDENTE,-53.38250000,-22.17944444,PERDA DE CONTROLE NO SOLO
86687,BRASIL,PONTA GROSSA,PR,ACIDENTE,-50.14388889,-25.18444444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86686,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.37000000,-22.98750000,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86683,BRASIL,SALGUEIRO,PE,INCIDENTE GRAVE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR
86682,BRASIL,BRASÍLIA,DF,INCIDENTE,-48.01527778,-15.76194444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86680,BRASIL,BOA VISTA,RR,INCIDENTE,-60.84916667,,CONTATO ANORMAL COM A PISTA |
86678,BRASIL,MACAÉ,RJ,INCIDENTE,-41.76388889,-22.34277778,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86677,BRASIL,CAMPOS DOS GOYTACAZES,RJ,INCIDENTE,-41.06861111,-22.03055556,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86676,BRASIL,ARAGUATINS,TO,ACIDENTE,-48.11416667,-56.85833333,COLISÃO COM AVE
86675,BRASIL,GOIÂNIA,GO,INCIDENTE,-49.34944444,-16.62555556,FALHA OU MAU FUNCIONAMENTO DO MOTOR
86672,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.37000000,-22.98750000,PERDA DE CONTROLE EM VOO
86671,BRASIL,CURITIBA,PR,INCIDENTE GRAVE,-49.23361111,-25.40333333,PERDA DE CONTROLE EM VOO
86670,BRASIL,BELÉM,PA,INCIDENTE,-48.47888889,-13.84722222,CONTATO ANORMAL COM A PISTA |
86669,BRASIL,FLORIANÓPOLIS,SC,INCIDENTE,-48.55250000,-27.67027778,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86668,BRASIL,MARICÁ,RJ,INCIDENTE,-42.82888889,-22.91805556,FALHA OU MAU FUNCIONAMENTO DO MOTOR
86667,BRASIL,CONFINS,MG,INCIDENTE,-43.97194444,-19.62444444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86665,BRASIL,RECIFE,PE,INCIDENTE,-34.92277778,,EXCURSÃO DE PISTA
86663,BRASIL,QUADRA,SP,ACIDENTE,-48.02986667,-23.31465000,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86662,BRASIL,VITÓRIA,ES,INCIDENTE,-40.28638889,-20.25805556,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86661,BRASIL,SALVADOR,BA,INCIDENTE,-38.32250000,-12.90861111,COLISÃO COM AVE
86660,BRASIL,MACAPÁ,AP,INCIDENTE,-51.07222222,,EXCURSÃO DE PISTA
86659,BRASIL,CUIABÁ,MT,INCIDENTE,-56.11750000,-15.65000000,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86658,BRASIL,BELÉM,PA,INCIDENTE,-48.47888889,-13.84722222,COLISÃO NO SOLO
86657,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.25055556,-22.81000000,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86656,BRASIL,CURITIBA,PR,INCIDENTE,-49.23361111,-25.40333333,EXCURSÃO DE PISTA
86655,BRASIL,TEFÉ,AM,INCIDENTE,-64.72527778,-33.80277778,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86654,BRASIL,SÃO PAULO,SP,INCIDENTE,-46.65638889,-23.62611111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86653,BRASIL,GUARULHOS,SP,INCIDENTE,-46.47305556,-23.43555556,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86652,BRASIL,CAMPINAS,SP,INCIDENTE,-47.13444444,-23.00694444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86651,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.25055556,-22.81000000,COLISÃO COM AVE
86650,BRASIL,GOIÂNIA,GO,INCIDENTE,-49.34944444,-16.62555556,INDETERMINADO
86649,BRASIL,GUARULHOS,SP,INCIDENTE,-46.47305556,-23.43555556,COLISÃO COM AVE
86648,BRASIL,RIBEIRÃO PRETO,SP,INCIDENTE,-47.77666667,-21.13638889,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86647,BRASIL,FORTALEZA,CE,INCIDENTE,-38.53222222,-37.75833333,CONTATO ANORMAL COM A PISTA |
86646,BRASIL,GUARULHOS,SP,INCIDENTE,-46.47305556,-23.43555556,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86645,BRASIL,GUARULHOS,SP,INCIDENTE,-46.47305556,-23.43555556,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86644,BRASIL,CURITIBA,PR,INCIDENTE,-49.17611111,-25.53166667,OPERAÇÕES NO SOLO
86643,BRASIL,SÃO PAULO,SP,INCIDENTE,-46.65638889,-23.62611111,EXCURSÃO DE PISTA
86642,BRASIL,GUARULHOS,SP,INCIDENTE,-46.47305556,-23.43555556,COLISÃO COM AVE
86641,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.25055556,-22.81000000,COLISÃO COM AVE
86640,BRASIL,UBERLÂNDIA,MG,INCIDENTE,-48.22527778,-18.88361111,CONTATO ANORMAL COM A PISTA |
86639,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.37000000,-22.98750000,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86638,BRASIL,PARÁ DE MINAS,MG,INCIDENTE,-44.60083333,-19.84250000,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86637,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.37000000,-22.98750000,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86636,BRASIL,MANGARATIBA,RJ,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86635,BRASIL,CARUARU,PE,INCIDENTE,-36.01083333,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86634,BRASIL,SALVADOR,BA,INCIDENTE,-38.32250000,-12.90861111,CONTATO ANORMAL COM A PISTA |
86633,BRASIL,RECIFE,PE,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86632,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.25055556,-22.81000000,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86631,BRASIL,GUARULHOS,SP,INCIDENTE,-46.47305556,-23.43555556,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86630,BRASIL,BRASÍLIA,DF,INCIDENTE,-47.91861111,-15.87111111,FALHA OU MAU FUNCIONAMENTO DO MOTOR
86629,BRASIL,CAMPOS DOS GOYTACAZES,RJ,INCIDENTE,-41.30777778,-21.70111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86628,BRASIL,BRASÍLIA,DF,INCIDENTE,-47.91861111,-15.87111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86627,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86626,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.37000000,-22.98750000,OUTROS
86625,BRASIL,CURITIBA,PR,INCIDENTE,-49.23361111,-25.40333333,FALHA OU MAU FUNCIONAMENTO DO MOTOR
86624,BRASIL,NAVEGANTES,SC,INCIDENTE,-48.65083333,-26.87861111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86623,BRASIL,CONFINS,MG,INCIDENTE,-43.97194444,-19.62444444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86622,BRASIL,GUARULHOS,SP,INCIDENTE,-46.47305556,-23.43555556,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86621,BRASIL,CONFINS,MG,INCIDENTE,-43.97194444,-19.62444444,SEGURANÇA NA CABINE
86620,BRASIL,GUARULHOS,SP,INCIDENTE,-46.47305556,-23.43555556,FALHA OU MAU FUNCIONAMENTO DO MOTOR
86619,BRASIL,BELO HORIZONTE,MG,INCIDENTE,-43.97194444,-19.62444444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86618,BRASIL,CONFINS,MG,INCIDENTE,-43.97194444,-19.62444444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86617,BRASIL,BRASÍLIA,DF,INCIDENTE,-47.91861111,-15.87111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86616,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.25055556,-22.81000000,COLISÃO COM AVE
86615,BRASIL,DUQUE DE CAXIAS,RJ,INCIDENTE,-43.24777778,-22.70638889,COLISÃO COM AVE
86614,BRASIL,CURITIBA,PR,INCIDENTE,-49.23361111,-25.40333333,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86613,BRASIL,MARICÁ,RJ,INCIDENTE,-42.61694444,-24.06916667,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86611,BRASIL,SALVADOR,BA,INCIDENTE,-38.32250000,-12.90861111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86610,BRASIL,CAMPINAS,SP,INCIDENTE,-47.13444444,-23.00694444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86609,BRASIL,GUARULHOS,SP,INCIDENTE,-46.65638889,-23.62611111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86608,BRASIL,BRASÍLIA,DF,INCIDENTE,-47.91861111,-15.87111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86605,BRASIL,ALTO ALEGRE,RR,INCIDENTE,-63.64638889,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86604,BRASIL,CANTÁ,RR,INCIDENTE,-60.59583333,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86603,BRASIL,GUARULHOS,SP,INCIDENTE,-46.47305556,-23.43555556,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86602,BRASIL,CONFINS,MG,INCIDENTE,-43.97194444,-19.62444444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86601,BRASIL,BONITO,PA,ACIDENTE,-47.23361111,-13.23055556,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86600,BRASIL,GUARULHOS,SP,INCIDENTE,-46.47305556,-23.43555556,COLISÃO COM AVE
86599,BRASIL,CURITIBA,PR,INCIDENTE,-49.17611111,-25.53166667,OPERAÇÃO A BAIXA ALTITUDE
86598,BRASIL,GUARULHOS,SP,INCIDENTE,-46.47305556,-23.43555556,EXCURSÃO DE PISTA
86597,BRASIL,GUARULHOS,SP,INCIDENTE,-46.47305556,-23.43555556,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86595,BRASIL,AMAJARI,RR,INCIDENTE,-63.98694444,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86594,BRASIL,SALVADOR,BA,INCIDENTE,-38.32250000,-12.90861111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86593,BRASIL,CAMPO GRANDE,MS,INCIDENTE GRAVE,-54.48333333,-20.48611111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86592,BRASIL,GURUPI,TO,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86591,BRASIL,PORTO ALEGRE,RS,INCIDENTE,-51.17111111,-29.99472222,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86590,BRASIL,GUARULHOS,SP,INCIDENTE,-46.47305556,-23.43555556,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86589,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.25055556,-22.81000000,CONTATO ANORMAL COM A PISTA |
86588,BRASIL,MANAUS,AM,INCIDENTE,-60.02111111,-30.72777778,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86587,BRASIL,MARICÁ,RJ,INCIDENTE,-42.82888889,-22.91805556,OUTROS
86586,BRASIL,VITÓRIA,ES,INCIDENTE,-40.28638889,-20.25805556,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86584,BRASIL,CURITIBA,PR,INCIDENTE GRAVE,-49.23361111,-25.40333333,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86583,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.37000000,-22.98750000,CONTATO ANORMAL COM A PISTA |
86580,BRASIL,SÃO JOAQUIM DA BARRA,SP,INCIDENTE,-47.84222222,-20.59333333,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86579,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE GRAVE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86578,BRASIL,CAMPINAS,SP,INCIDENTE,-47.13444444,-23.00694444,COLISÃO COM AVE
86577,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.25055556,-22.81000000,EXCURSÃO DE PISTA
