codigo_ocorrencia,ocorrencia_pais,ocorrencia_cidade,ocorrencia_uf,ocorrencia_classificacao,ocorrencia_longitude,ocorrencia_latitude,ocorrencia_tipo_categoria
44580,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,COLISÃO COM AVE
44579,BRASIL,CARUARU,PE,ACIDENTE,-360108333333,-82844444444,PERDA DE CONTROLE EM VOO
44577,BRASIL,CORRENTINA,BA,ACIDENTE,-453313888889,-13.64,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
44576,BRASIL,UNIÃO DE MINAS,MG,ACIDENTE,-503372222222,-192691666667,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
44575,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
44571,BRASIL,SÃO PAULO,SP,INCIDENTE,,,PERDA DE CONTROLE EM VOO
44569,BRASIL,LONDRINA,PR,INCIDENTE,,,PERDA DE CONTROLE EM VOO
44564,BRASIL,BELO HORIZONTE,MG,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
44556,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
44554,BRASIL,COARI,AM,INCIDENTE,***,***,OUTROS | SOPRO DE REATOR
44553,BRASIL,PONTA DE PEDRAS,PA,INCIDENTE GRAVE,***,***,PERDA DE CONTROLE NO SOLO
44552,BRASIL,MACAÉ,RJ,INCIDENTE,,,COLISÃO COM AVE
44549,BRASIL,CORIBE,BA,ACIDENTE,-444644444444,-137772222222,PERDA DE CONTROLE NO SOLO
44548,BRASIL,ITAUEIRA,PI,INCIDENTE,***,***,PERDA DE CONTROLE NO SOLO
44545,BRASIL,COARI,AM,ACIDENTE,-653569444444,-48833333333,COLISÃO COM AVE
44543,BRASIL,ANGÉLICA,MS,ACIDENTE,-540080555556,-220747222222,OUTROS | VAZAMENTO DE OUTROS FLUIDOS
44542,BRASIL,BRASÍLIA,DF,INCIDENTE,,,CONTATO ANORMAL COM A PISTA | POUSO BRUSCO
44541,BRASIL,SÃO PEDRO,SP,ACIDENTE,***,***,PERDA DE CONTROLE EM VOO
44540,BRASIL,BRASÍLIA,DF,INCIDENTE,,,OUTROS
44539,BRASIL,GOIÂNIA,GO,ACIDENTE,-493925,-167027777778,EXCURSÃO DE PISTA
44538,BRASIL,BOA VISTA,RR,ACIDENTE,-608141666667,26955555556,PERDA DE CONTROLE NO SOLO
44537,BRASIL,SÃO PAULO,SP,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
44536,BRASIL,CORUMBÁ,MS,ACIDENTE,-570719444444,-190105555556,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
44533,BRASIL,JAÍBA,MG,ACIDENTE,-436808333333,-154386111111,PERDA DE CONTROLE NO SOLO
44531,BRASIL,CAIABU,SP,ACIDENTE,-51175,-218847222222,OUTROS
44530,BRASIL,RIO VERDE,GO,ACIDENTE,-50965,-178316666667,OUTROS
44528,BRASIL,BREU BRANCO,PA,ACIDENTE,-492619444444,-35447222222,COMBUSTÍVEL | PANE SECA
44527,BRASIL,SALVADOR,BA,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
44517,BRASIL,PORTO ALEGRE,RS,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
44515,BRASIL,FORTALEZA,CE,INCIDENTE,,,PERDA DE CONTROLE EM VOO
44512,BRASIL,NOVO PLANALTO,GO,INCIDENTE GRAVE,***,***,EXCURSÃO DE PISTA
44510,BRASIL,JATAÍ,GO,INCIDENTE GRAVE,-517752777778,-17.83,PERDA DE CONTROLE NO SOLO
44509,BRASIL,JUNDIAÍ,SP,INCIDENTE,***,***,FOGO/FUMAÇA (SEM IMPACTO) | FOGO NO SOLO
44508,BRASIL,MANAUS,AM,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
44507,BRASIL,VITÓRIA,ES,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
44506,BRASIL,SÃO PAULO,SP,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
44504,BRASIL,RONDONÓPOLIS,MT,INCIDENTE GRAVE,***,***,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA
44502,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,***,***,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
44501,BRASIL,GOIÂNIA,GO,INCIDENTE,,,CONTATO ANORMAL COM A PISTA | POUSO SEM TREM
44492,BRASIL,PAULO AFONSO,BA,INCIDENTE,,,EXCURSÃO DE PISTA
44489,BRASIL,BRASÍLIA,DF,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
44487,BRASIL,CURITIBA,PR,INCIDENTE,,,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
44485,BRASIL,BRASÍLIA,DF,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
44484,BRASIL,SÃO JOSÉ DO RIO PRETO,SP,ACIDENTE,-494280555556,-208219444444,OUTROS | POUSO EM LOCAL NÃO PREVISTO
44483,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,EXCURSÃO DE PISTA | POUSO LONGO
44481,BRASIL,MACAÉ,RJ,INCIDENTE,,,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
44480,BRASIL,BELO HORIZONTE,MG,INCIDENTE,,,COLISÃO COM AVE
44479,BRASIL,VÁRZEA GRANDE,MT,INCIDENTE,,,OUTROS | CAUSADO POR FENÔMENO METEOROLÓGICO NO SOLO
44464,BRASIL,ÁGUA CLARA,MS,ACIDENTE,-531688888889,-192466666667,EXCURSÃO DE PISTA
44463,BRASIL,BALSA NOVA,PR,ACIDENTE,\t-49.6\t,\t-25.52277778\t,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM COMANDOS DE VOO
44458,BRASIL,BELO HORIZONTE,MG,INCIDENTE GRAVE,***,***,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
44448,BRASIL,CACHOEIRA DO SUL,RS,INCIDENTE,,,POUSO AQUÉM/ALÉM DA PISTA | POUSO ANTES DA PISTA
44442,BRASIL,UBERABA,MG,INCIDENTE,,,PERDA DE SEPARAÇÃO / COLISÃO EM VOO | COLISÃO DE AERONAVES EM VOO
44441,BRASIL,COARI,AM,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
44439,BRASIL,CAMPOS DOS GOYTACAZES,RJ,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
44437,BRASIL,LONDRINA,PR,ACIDENTE,\t-51.13666667\t,\t-23.33027778\t,PERDA DE SEPARAÇÃO / COLISÃO EM VOO | TRÁFEGO AÉREO
44436,BRASIL,MANAUS,AM,ACIDENTE,-600505555556,30411111111,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
44435,BRASIL,CAMPOS DOS GOYTACAZES,RJ,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
44434,BRASIL,SÃO PAULO,SP,INCIDENTE,,,OUTROS | POUSO EM LOCAL NÃO PREVISTO
44432,BRASIL,CEREJEIRAS,RO,INCIDENTE,,,OUTROS | POUSO EM LOCAL NÃO PREVISTO
44431,BRASIL,GOIÂNIA,GO,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
44430,BRASIL,DENISE,MT,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
44427,BRASIL,RIBEIRÃO PRETO,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
44425,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM PARA-BRISAS / JANELA / PORTA
44424,BRASIL,BRASÍLIA,DF,INCIDENTE,***,***,OUTROS
44422,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,VOO CONTROLADO CONTRA O TERRENO
44420,BRASIL,PARATY,RJ,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
44407,BRASIL,RIBEIRÃO PRETO,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
44405,BRASIL,CAJAMAR,SP,ACIDENTE,-468291666667,-233938888889,COMBUSTÍVEL | PANE SECA
44404,BRASIL,JACAREACANGA,PA,INCIDENTE GRAVE,-5659333,-961278,PERDA DE CONTROLE NO SOLO
44403,BRASIL,NOVA ROSALÂNDIA,TO,INCIDENTE GRAVE,***,***,PERDA DE CONTROLE NO SOLO
44402,BRASIL,BAURU,SP,ACIDENTE,-469436111111,-231816666667,FALHA OU MAU FUNCIONAMENTO DO MOTOR | COM HÉLICE
44400,BRASIL,ARACAJU,SE,INCIDENTE,,,COLISÃO COM AVE
44399,BRASIL,CASTELO,ES,ACIDENTE,-412519444444,-206547222222,PERDA DE SEPARAÇÃO / COLISÃO EM VOO | TRÁFEGO AÉREO
44395,BRASIL,RIBEIRÃO PRETO,SP,INCIDENTE,,,COLISÃO NO SOLO | COLISÃO COM OBSTÁCULOS NO SOLO
44390,BRASIL,JUNDIAÍ,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
44378,BRASIL,MANAUS,AM,INCIDENTE,***,***,COLISÃO COM AVE
44377,BRASIL,ITÁPOLIS,SP,ACIDENTE,-488327777778,-215997222222,OUTROS
44374,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,COLISÃO COM AVE
44361,BRASIL,BRASÍLIA,DF,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
44358,BRASIL,GOIÂNIA,GO,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | COM ROTOR
44355,BRASIL,SÃO PAULO,SP,INCIDENTE,,,EXCURSÃO DE PISTA | POUSO LONGO
44348,BRASIL,FOZ DO IGUAÇU,PR,INCIDENTE,,,INDETERMINADO
44347,BRASIL,RIO VERDE,GO,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
44346,BRASIL,BELÉM,PA,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
44344,BRASIL,BELÉM,PA,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
44340,BRASIL,JUÍNA,MT,ACIDENTE,***,***,COMBUSTÍVEL | PANE SECA
44339,BRASIL,SAPEZAL,MT,ACIDENTE,-592572222222,-13.54,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
44338,BRASIL,MACAÉ,RJ,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM COMANDOS DE VOO
44336,BRASIL,BLUMENAU,SC,ACIDENTE,\t-49.09361111\t,\t-26.83277778\t,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
44329,BRASIL,BELÉM,PA,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | PERDA DE COMPONENTE EM VOO
44327,BRASIL,RIBEIRÃO PRETO,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
44325,BRASIL,VÁRZEA GRANDE,MT,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
44321,BRASIL,ARAÇATUBA,SP,INCIDENTE,,,FOGO/FUMAÇA (SEM IMPACTO) | FUMAÇA NA CABINE
44319,BRASIL,SALVADOR,BA,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
44318,BRASIL,GUARULHOS,SP,INCIDENTE,,,PERDA DE SEPARAÇÃO / COLISÃO EM VOO | TRÁFEGO AÉREO
44316,BRASIL,ALTO ALEGRE,RR,ACIDENTE,-620408333333,28105555556,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
44315,BRASIL,CURITIBA,PR,INCIDENTE,,,PERDA DE CONTROLE EM VOO
44248,BRASIL,SANTO ANDRÉ,SP,ACIDENTE,-463405555556,237816666667,VOO CONTROLADO CONTRA O TERRENO
44244,BRASIL,BRASÍLIA,DF,INCIDENTE GRAVE,***,***,OUTROS
44242,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
44238,BRASIL,IPATINGA,MG,INCIDENTE GRAVE,***,***,OUTROS
44235,BRASIL,CAMPO GRANDE,MS,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
44233,BRASIL,ITAPECURU MIRIM,MA,INCIDENTE GRAVE,-4451639,-352750,OUTROS
44231,BRASIL,CARUARU,PE,INCIDENTE GRAVE,-3601083333,-828444444,OUTROS | SOPRO DE REATOR
44198,BRASIL,BURITAMA,SP,ACIDENTE,***,***,OUTROS
44188,BRASIL,GOIÂNIA,GO,ACIDENTE,-49348722724,-1663252532553,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
44173,BRASIL,BRASÍLIA,DF,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
44159,BRASIL,VITÓRIA,ES,INCIDENTE,,,PERDA DE CONTROLE EM VOO
44156,BRASIL,SÃO PAULO,SP,INCIDENTE,,,EXCURSÃO DE PISTA
44155,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
44153,BRASIL,BELÉM,PA,INCIDENTE,,,COMBUSTÍVEL | PANE SECA
44149,BRASIL,PORTO SEGURO,BA,INCIDENTE,,,OUTROS | COM LANÇAMENTO DE PESSOAS
44148,BRASIL,SÃO PAULO,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
44146,BRASIL,RIBEIRÃO PRETO,SP,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
44144,BRASIL,BRASÍLIA,DF,INCIDENTE,,,COLISÃO NO SOLO | COLISÃO COM OBSTÁCULOS NO SOLO
44143,BRASIL,LONDRINA,PR,INCIDENTE,,,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
44141,BRASIL,OLÍMPIA,SP,ACIDENTE,***,***,OUTROS
44140,BRASIL,ATIBAIA,SP,ACIDENTE,-465619444444,-231494444444,OUTROS | POUSO EM LOCAL NÃO PREVISTO
44131,BRASIL,SOROCABA,SP,INCIDENTE,***,***,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
44128,BRASIL,GUARULHOS,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | SUPERAQUECIMENTO
44125,BRASIL,CURITIBA,PR,INCIDENTE,***,***,PERDA DE SEPARAÇÃO / COLISÃO EM VOO | TRÁFEGO AÉREO
44122,BRASIL,SALVADOR,BA,INCIDENTE,***,***,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
44118,BRASIL,ARACAJU,SE,ACIDENTE,-370830555556,-109033333333,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
44087,BRASIL,GOIÂNIA,GO,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
44086,BRASIL,RIBEIRÃO PRETO,SP,INCIDENTE,,,EXCURSÃO DE PISTA
44085,BRASIL,RIBEIRÃO PRETO,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
44082,BRASIL,PARANATINGA,MT,ACIDENTE,***,***,COMBUSTÍVEL | PANE SECA
44081,BRASIL,CORRENTINA,BA,ACIDENTE,-45.68,-131863888889,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
44079,BRASIL,SANTARÉM,PA,ACIDENTE,-5479694444,-244444444,EXCURSÃO DE PISTA
44078,BRASIL,MARECHAL THAUMATURGO,AC,ACIDENTE,-727811111111,-89322222222,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
44064,BRASIL,BELO HORIZONTE,MG,INCIDENTE,,,EXCURSÃO DE PISTA
44062,BRASIL,RIO VERDE,GO,INCIDENTE,***,***,PERDA DE CONTROLE NO SOLO
44060,BRASIL,SÃO PAULO,SP,INCIDENTE,,,OUTROS
44055,BRASIL,SÃO LUÍS,MA,INCIDENTE,,,PERDA DE SEPARAÇÃO / COLISÃO EM VOO | TRÁFEGO AÉREO
44052,BRASIL,GOIÂNIA,GO,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | PERDA DE COMPONENTE EM VOO
44045,BRASIL,MANICORÉ,AM,INCIDENTE,,,POUSO AQUÉM/ALÉM DA PISTA | POUSO ANTES DA PISTA
44043,BRASIL,MANAUS,AM,INCIDENTE,,,EXCURSÃO DE PISTA
44040,BRASIL,UBERLÂNDIA,MG,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
44022,BRASIL,LONDRINA,PR,INCIDENTE,,,COLISÃO COM AVE
44017,BRASIL,RIBEIRÃO PRETO,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
44014,BRASIL,BODOQUENA,MS,ACIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
44012,BRASIL,GUARULHOS,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
44011,BRASIL,SINOP,MT,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
44009,BRASIL,ANGRA DOS REIS,RJ,INCIDENTE,,,PERDA DE SEPARAÇÃO / COLISÃO EM VOO | TRÁFEGO AÉREO
44008,BRASIL,PARNAMIRIM,RN,INCIDENTE,***,***,OUTROS | VAZAMENTO DE OUTROS FLUIDOS
44007,BRASIL,CAMPOS DOS GOYTACAZES,RJ,INCIDENTE,,,OUTROS
44005,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,OUTROS | F.O.D.
44004,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
44003,BRASIL,CORUMBÁ DE GOIÁS,GO,ACIDENTE,-486611111111,-160294444444,COLISÃO COM AVE
44001,BRASIL,CUIABÁ,MT,INCIDENTE GRAVE,-55955555,-156794444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
43998,BRASIL,VITÓRIA,ES,INCIDENTE GRAVE,-402863888889,-202580555556,PERDA DE SEPARAÇÃO / COLISÃO EM VOO | TRÁFEGO AÉREO
43994,BRASIL,GOIÂNIA,GO,ACIDENTE,-493455555556,-166280555556,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
43992,BRASIL,CORRENTINA,BA,ACIDENTE,-457794444444,-133377777778,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | PERDA DE COMPONENTE NO SOLO
43989,BRASIL,SABÁUDIA,PR,ACIDENTE,\t-51.49972222\t,\t-23.33194444\t,PERDA DE CONTROLE NO SOLO
43988,BRASIL,GOVERNADOR VALADARES,MG,ACIDENTE,-41985,-189127777778,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
43986,BRASIL,ANGRA DOS REIS,RJ,INCIDENTE GRAVE,***,***,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
43984,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE GRAVE,-43.37,-229875,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | PERDA DE COMPONENTE EM VOO
43983,BRASIL,GOIÂNIA,GO,INCIDENTE,,,COLISÃO COM AVE
43981,BRASIL,CAMPINAS,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
43980,BRASIL,ARAÇATUBA,SP,INCIDENTE,,,CONTATO ANORMAL COM A PISTA | POUSO BRUSCO
43979,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,OUTROS
43978,BRASIL,CURITIBA,PR,ACIDENTE,\t-49.22916667\t,\t-25.41111111\t,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
43977,BRASIL,ARIPUANÃ,MT,ACIDENTE,-593491666667,-107405555556,EXCURSÃO DE PISTA
43975,BRASIL,ARRAIAL DO CABO,RJ,INCIDENTE,***,***,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
43973,BRASIL,LONDRINA,PR,INCIDENTE,,,INDETERMINADO
43946,BRASIL,BRASÍLIA,DF,INCIDENTE,,,PERDA DE CONTROLE EM VOO
43945,BRASIL,GUARULHOS,SP,INCIDENTE,,,EXCURSÃO DE PISTA | POUSO LONGO
43921,BRASIL,RIO DE JANEIRO,RJ,ACIDENTE,***,***,EXCURSÃO DE PISTA | POUSO LONGO
43915,BRASIL,VILA VELHA,ES,INCIDENTE,***,***,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
43914,BRASIL,SALVADOR,BA,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
43913,BRASIL,PETROLINA,PE,INCIDENTE,,,OUTROS
43912,BRASIL,CAMPOS DOS GOYTACAZES,RJ,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
43911,BRASIL,RECIFE,PE,ACIDENTE,***,***,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
43910,BRASIL,MANDAGUAÇU,PR,INCIDENTE GRAVE,***,***,EXCURSÃO DE PISTA
43909,BRASIL,ITIRAPINA,SP,ACIDENTE,***,***,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
43908,BRASIL,PEJUÇARA,RS,ACIDENTE,\t-53.57666667\t,\t-28.46055556\t,FALHA OU MAU FUNCIONAMENTO DO MOTOR | COM ROTOR
43906,BRASIL,SANTO ANTÔNIO DO LEVERGER,MT,ACIDENTE,-560897222222,-158430555556,EXCURSÃO DE PISTA | POUSO LONGO
43904,BRASIL,SÃO RAIMUNDO NONATO,PI,INCIDENTE,,,FOGO/FUMAÇA (SEM IMPACTO) | FOGO NO SOLO
43903,BRASIL,BRAGANÇA PAULISTA,SP,INCIDENTE,***,***,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
43901,BRASIL,ARARAS,SP,INCIDENTE GRAVE,-476581,-223389,OUTROS
43900,BRASIL,ITIQUIRA,MT,ACIDENTE,-541533333333,-171777777778,OUTROS
43899,BRASIL,ALTAMIRA,PA,ACIDENTE,-522522222222,-32508333333,PERDA DE SEPARAÇÃO / COLISÃO EM VOO | TRÁFEGO AÉREO
43895,BRASIL,BELÉM,PA,INCIDENTE,***,***,PERDA DE CONTROLE NO SOLO
43894,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
43885,BRASIL,FORTALEZA,CE,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
43876,BRASIL,JUAZEIRO DO NORTE,CE,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
43875,BRASIL,MARIALVA,PR,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU
43874,BRASIL,SANTO ÂNGELO,RS,INCIDENTE,***,***,PERDA DE SEPARAÇÃO / COLISÃO EM VOO | TRÁFEGO AÉREO
43873,BRASIL,PORTO ALEGRE,RS,INCIDENTE,,,PERDA DE CONTROLE EM VOO
43872,BRASIL,BELO HORIZONTE,MG,INCIDENTE,,,OUTROS
43871,BRASIL,ITAPEVI,SP,INCIDENTE,,,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
43870,BRASIL,BRASÍLIA,DF,INCIDENTE GRAVE,-479208333333,-158691666667,PERDA DE CONTROLE NO SOLO
43869,BRASIL,RIO DE JANEIRO,RJ,ACIDENTE,***,***,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
43842,BRASIL,ARACAJU,SE,INCIDENTE,***,***,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
43838,BRASIL,SÃO LUÍS,MA,INCIDENTE,,,COLISÃO NO SOLO | COLISÃO COM OBSTÁCULOS NO SOLO
43837,BRASIL,SALVADOR,BA,INCIDENTE,,,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
43836,BRASIL,ANGRA DOS REIS,RJ,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO
43832,BRASIL,PARATY,RJ,ACIDENTE,***,***,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
43831,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,***,***,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | PERDA DE COMPONENTE EM VOO
43829,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,PERDA DE CONTROLE NO SOLO
43828,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
43820,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
43819,BRASIL,CACHOEIRA DO ARARI,PA,INCIDENTE,***,***,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
43818,BRASIL,BELÉM,PA,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | PERDA DE COMPONENTE EM VOO
43817,BRASIL,VÁRZEA GRANDE,MT,INCIDENTE,,,OUTROS | POUSO EM LOCAL NÃO PREVISTO
43814,BRASIL,JUNDIAÍ,SP,ACIDENTE,-469436111111,-231866666667,FOGO/FUMAÇA (SEM IMPACTO) | FOGO EM VOO
43812,BRASIL,MANAUS,AM,INCIDENTE,***,***,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | PERDA DE COMPONENTE EM VOO
43811,BRASIL,PATOS DE MINAS,MG,INCIDENTE,***,***,OUTROS
43809,BRASIL,ITINGA DO MARANHÃO,MA,ACIDENTE,-476302777778,-44761111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO
43808,BRASIL,PACAJÁ,PA,ACIDENTE,-507627777778,-39436111111,PERDA DE CONTROLE EM VOO
